Year,Duration,Time_Signature,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Popularity,Genre
1974,197000,4,0.642,0.662,1,-7.606,1,0.0573,0.159,0.0281,0.13,0.807,116.486,37,15
1974,234000,4,0.449,0.676,6,-6.453,1,0.0366,0.0737,0.0593,0.235,0.567,109.93,31,15
1974,135000,4,0.385,0.737,1,-8.332,1,0.0459,0.0342,0.527,0.0952,0.907,147.994,38,15
1976,194000,4,0.34,0.957,9,-6.176,1,0.202,0.53,1.46e-06,0.0378,0.39,171.75,31,15
1981,336000,4,0.425,0.547,1,-7.551,1,0.0257,0.155,0.000213,0.104,0.118,86.66,23,15
1982,257000,4,0.499,0.939,8,-5.298,1,0.0651,0.0101,1.33e-05,0.168,0.619,116.081,31,15
1983,244000,4,0.317,0.951,9,-5.1,1,0.12,0.0208,0.00675,0.232,0.312,175.117,28,15
1985,211000,4,0.462,0.945,9,-7.037,1,0.0909,0.000209,0.0222,0.513,0.11,132.93,23,15
1989,281000,4,0.526,0.822,11,-10.666,1,0.0384,0.0771,0.137,0.145,0.667,128.247,25,15
1969,402000,4,0.411,0.466,4,-11.537,0,0.0332,0.375,8.47e-05,0.142,0.158,136.093,47,15
1969,132000,4,0.652,0.44,6,-10.584,1,0.0392,0.687,0.9,0.122,0.701,116.053,39,15
1970,233000,1,0.257,0.452,7,-12.365,1,0.0349,0.744,0.0996,0.38,0.271,83.553,47,15
1973,329000,4,0.255,0.815,7,-8.197,1,0.0545,0.0747,0.471,0.227,0.699,144.549,52,15
1976,371000,4,0.239,0.913,2,-7.724,1,0.0814,0.00325,0.0715,0.858,0.376,95.097,35,15
2003,340000,4,0.244,0.846,2,-9.526,0,0.103,0.00734,0.0567,0.935,0.581,84.426,32,15
2007,220000,4,0.317,0.879,9,-7.533,1,0.0406,0.00091,0.00142,0.0972,0.849,169.534,47,15
2012,446000,4,0.196,0.909,2,-8.932,1,0.111,0.000142,0.658,0.968,0.242,90.505,33,15
2014,295000,4,0.437,0.864,4,-7.842,0,0.0904,0.396,0.0314,0.242,0.749,81.394,71,15
2014,320000,4,0.532,0.682,2,-10.007,1,0.0357,0.125,0.0534,0.37,0.546,106.288,21,15
2014,437000,3,0.557,0.399,5,-9.062,0,0.0397,0.00169,0.000829,0.0987,0.384,121.369,24,15
2015,385000,4,0.365,0.611,0,-11.821,1,0.0978,0.0239,1.84e-05,0.119,0.675,180.236,25,15
1975,291000,4,0.499,0.441,0,-10.7,1,0.0294,0.193,4.3e-06,0.208,0.545,128.615,27,15
1978,486000,4,0.451,0.494,2,-11.934,1,0.0245,0.668,0.042,0.113,0.348,91.674,25,15
1978,256000,4,0.495,0.37,5,-8.761,1,0.0297,0.492,0.000219,0.139,0.155,125.874,25,15
1979,316000,4,0.375,0.383,9,-10.941,1,0.0277,0.268,1.28e-06,0.0877,0.143,130.26,57,15
1983,257000,4,0.553,0.814,4,-9.579,0,0.0345,0.0215,0.0117,0.57,0.581,139.205,8,15
1990,276000,4,0.576,0.494,2,-10.292,1,0.0274,0.186,3.74e-06,0.309,0.341,131.909,20,15
1990,278000,4,0.64,0.591,4,-10.847,1,0.0294,0.423,6.52e-05,0.105,0.723,159.801,10,15
1990,230000,4,0.671,0.664,4,-9.89,0,0.0278,0.193,5.88e-06,0.135,0.689,107.936,21,15
2006,379000,4,0.639,0.637,7,-7.61,1,0.0253,0.0914,0.00302,0.152,0.538,94.261,12,15
2011,201000,3,0.647,0.391,4,-8.406,1,0.0255,0.598,1.13e-05,0.102,0.191,112.102,0,15
2011,268000,4,0.537,0.584,9,-7.755,0,0.0248,0.353,1.76e-06,0.161,0.395,163.93,0,15
2020,235000,4,0.616,0.818,8,-6.298,0,0.0329,0.0285,0.0,0.708,0.551,115.018,3,15
2020,327000,4,0.587,0.904,4,-5.212,0,0.0471,0.00367,0.000149,0.956,0.54,121.939,9,15
1977,283000,3,0.645,0.519,6,-11.136,0,0.0369,0.0423,6.26e-05,0.099,0.703,115.528,30,15
1977,206000,4,0.51,0.719,10,-9.964,1,0.0383,0.416,2.84e-06,0.0725,0.848,143.884,26,15
1993,274000,4,0.514,0.407,7,-9.777,1,0.0287,0.222,5.85e-05,0.137,0.232,138.237,15,15
1997,256000,4,0.613,0.799,7,-7.103,1,0.0259,0.0687,9.19e-05,0.09,0.525,99.469,8,15
2003,260000,4,0.498,0.934,6,-3.986,1,0.0456,0.0629,1.2e-05,0.214,0.737,138.467,10,15
1983,209000,4,0.644,0.856,7,-6.027,1,0.0302,0.0123,0.00141,0.276,0.611,109.488,37,15
1983,165000,4,0.508,0.945,9,-6.278,1,0.0832,0.0968,0.0188,0.169,0.896,174.957,18,15
1993,268000,4,0.243,0.462,0,-6.141,1,0.0294,0.93,0.0337,0.101,0.313,171.261,19,15
1995,400000,4,0.409,0.626,2,-8.032,1,0.0363,0.556,0.0,0.415,0.305,170.949,36,15
1983,311000,4,0.166,0.956,9,-5.307,1,0.145,8.08e-05,0.00515,0.118,0.238,176.217,45,15
1983,248000,4,0.386,0.911,4,-6.474,0,0.0956,0.000608,0.443,0.135,0.188,158.045,54,15
1988,345000,4,0.656,0.864,4,-7.895,0,0.0414,0.000197,0.107,0.281,0.617,93.197,56,15
1988,395000,4,0.432,0.906,9,-7.958,1,0.108,8.87e-05,0.0448,0.156,0.592,142.767,44,15
1991,256000,4,0.605,0.792,5,-6.87,1,0.0366,0.000988,0.0382,0.0852,0.47,121.768,51,15
1996,269000,4,0.562,0.919,8,-4.458,0,0.0293,0.000223,0.113,0.142,0.728,113.357,58,15
1997,396000,4,0.49,0.884,8,-4.533,0,0.0428,0.000514,0.00177,0.27,0.254,132.978,58,15
1997,414000,4,0.454,0.888,11,-4.844,1,0.0485,0.000375,0.0204,0.109,0.166,92.221,35,15
1967,128000,4,0.437,0.83,7,-6.144,0,0.035,0.00012,0.000106,0.0911,0.751,126.396,15,15
1968,347000,4,0.279,0.426,9,-13.115,1,0.0489,0.519,0.0126,0.255,0.133,179.694,29,15
1968,255000,4,0.405,0.227,0,-14.993,1,0.0345,0.954,0.894,0.128,0.149,119.999,24,15
1969,229000,4,0.306,0.821,2,-6.296,1,0.0323,0.132,0.00118,0.128,0.437,85.144,28,15
1969,58000,3,0.209,0.592,9,-13.279,0,0.0661,0.912,0.212,0.171,0.445,88.439,22,15
1972,262000,4,0.247,0.922,6,-8.2,0,0.11,0.0234,0.00232,0.176,0.666,149.621,22,15
1972,310000,4,0.187,0.611,5,-9.277,1,0.0349,0.145,0.829,0.22,0.45,157.119,32,15
1978,326000,4,0.307,0.52,11,-13.023,0,0.0411,0.132,1.46e-05,0.0953,0.17,143.455,28,15
1978,376000,4,0.259,0.411,7,-15.448,1,0.0291,0.318,0.272,0.114,0.192,147.3,17,15
1981,249000,4,0.653,0.85,10,-7.507,1,0.0303,0.313,0.0165,0.109,0.974,128.839,38,15
1981,440000,4,0.471,0.607,2,-8.385,1,0.0235,0.222,0.567,0.325,0.348,81.136,29,15
1981,345000,4,0.293,0.556,2,-9.215,1,0.0316,0.555,0.0136,0.12,0.363,128.54,22,15
1983,114000,4,0.481,0.765,2,-10.856,1,0.0455,0.123,0.000927,0.554,0.251,75.386,12,15
2003,220000,4,0.517,0.328,4,-10.732,1,0.0236,0.282,1.27e-05,0.0934,0.343,81.025,5,15
1989,289000,4,0.53,0.968,2,-3.941,1,0.0753,0.000702,0.0118,0.228,0.338,110.974,70,15
1989,256000,4,0.679,0.743,0,-7.405,1,0.0393,0.000639,0.000194,0.351,0.737,127.776,32,15
1989,231000,4,0.464,0.937,7,-3.367,0,0.0544,0.00199,0.00825,0.382,0.621,95.012,43,15
1997,205000,4,0.396,0.369,5,-11.305,1,0.0388,0.85,0.000207,0.223,0.0732,120.093,17,15
2000,220000,4,0.478,0.941,7,-5.995,1,0.0575,1.8e-05,0.101,0.178,0.402,177.031,21,15
1967,124000,4,0.619,0.333,6,-14.432,0,0.132,0.541,0.0,0.0591,0.927,120.904,1,15
1968,203000,4,0.537,0.345,2,-11.995,1,0.0407,0.573,0.00404,0.0979,0.316,149.958,2,15
1980,262000,4,0.752,0.437,5,-7.492,1,0.0365,0.615,3.44e-06,0.0622,0.571,105.319,2,15
1983,209000,4,0.58,0.779,4,-10.099,1,0.0409,0.0252,3.23e-06,0.298,0.895,149.784,3,15
1983,209000,4,0.603,0.461,5,-8.148,1,0.0264,0.0932,0.0,0.158,0.401,74.658,24,15
1987,251000,4,0.577,0.673,4,-10.147,1,0.0366,0.0967,0.000236,0.332,0.924,136.0,15,15
1990,255000,4,0.58,0.365,6,-13.957,1,0.0299,0.223,0.0,0.0359,0.571,116.225,4,15
1994,221000,4,0.811,0.501,11,-8.837,1,0.0313,0.57,2.89e-06,0.197,0.616,132.981,5,15
1999,217000,4,0.476,0.831,4,-9.43,1,0.0362,0.0066,0.00048,0.0566,0.746,91.429,3,15
2004,232000,4,0.366,0.522,0,-10.943,1,0.0361,0.303,0.0,0.2,0.737,192.71,2,15
1988,302000,4,0.325,0.94,1,-6.192,1,0.0885,0.000182,7.89e-05,0.369,0.312,152.186,33,15
1991,292000,4,0.397,0.852,4,-6.348,1,0.0344,0.00024,0.000282,0.228,0.506,96.064,59,15
2005,202000,3,0.542,0.317,9,-7.85,1,0.0285,0.82,0.0,0.0991,0.271,151.943,32,15
2007,239000,4,0.578,0.937,5,-3.926,1,0.0724,0.000963,2.25e-06,0.4,0.769,137.937,65,15
2007,223000,4,0.404,0.987,5,-5.121,1,0.163,0.0183,3.38e-05,0.983,0.239,137.097,26,15
2007,272000,4,0.457,0.91,7,-4.254,1,0.0438,0.0034,0.0,0.365,0.538,83.959,40,15
2020,225000,4,0.436,0.761,8,-2.43,1,0.0506,0.00127,0.00403,0.173,0.282,142.027,46,15
2020,229000,4,0.495,0.809,1,-2.653,0,0.0533,0.101,0.0,0.138,0.227,139.885,45,15
2022,441000,4,0.318,0.87,5,-4.246,1,0.0652,0.000195,0.192,0.133,0.297,169.906,49,15
1984,247000,4,0.664,0.555,11,-13.666,0,0.05,0.136,0.000398,0.0575,0.949,149.703,13,15
1965,190000,4,0.346,0.32,10,-12.626,0,0.0326,0.824,0.0,0.144,0.388,116.737,13,15
1972,235000,4,0.512,0.27,7,-14.1,1,0.0318,0.828,0.0479,0.184,0.278,115.219,29,15
1983,287000,4,0.372,0.124,2,-17.151,0,0.0381,0.872,0.0046,0.107,0.0591,68.324,20,15
1990,254000,4,0.71,0.529,5,-13.367,1,0.077,0.872,0.0845,0.093,0.882,93.999,27,15
2006,222000,4,0.465,0.785,4,-7.615,1,0.0447,0.264,0.000935,0.155,0.534,173.037,18,15
2006,249000,3,0.6,0.576,8,-9.605,1,0.0344,0.577,0.00122,0.112,0.598,159.07,14,15
2018,209000,4,0.792,0.28,4,-13.059,0,0.0778,0.9,0.00388,0.119,0.961,154.007,31,15
1986,269000,4,0.718,0.877,6,-6.583,1,0.0497,0.204,0.000231,0.0546,0.962,116.083,43,15
1986,330000,4,0.621,0.645,2,-9.37,1,0.0352,0.0632,9.63e-06,0.0703,0.63,89.284,34,15
1992,363000,4,0.7,0.889,6,-5.027,1,0.0764,0.127,0.000374,0.261,0.681,108.515,38,15
2010,288000,3,0.33,0.215,8,-11.636,1,0.039,0.883,0.000948,0.0564,0.0744,120.084,13,15
2011,385000,4,0.262,0.0726,2,-17.468,1,0.0387,0.931,0.00181,0.0807,0.121,75.752,4,15
2023,406000,4,0.543,0.569,6,-8.735,1,0.042,0.0668,0.00998,0.0455,0.192,175.952,20,15
2023,361000,4,0.666,0.742,0,-5.905,1,0.0309,0.0433,0.0273,0.37,0.299,126.008,22,15
2023,316000,4,0.677,0.805,1,-6.753,0,0.0326,0.343,0.000706,0.262,0.46,140.004,29,15
1968,716000,4,0.217,0.779,11,-12.711,1,0.177,0.227,0.9,0.106,0.0352,117.938,34,15
1972,350000,5,0.126,0.23,7,-19.231,0,0.0382,0.095,0.612,0.0939,0.0371,85.271,32,15
1972,184000,4,0.303,0.341,2,-14.551,1,0.0271,0.0129,0.682,0.106,0.038,164.369,40,15
1983,162000,4,0.55,0.351,7,-13.766,1,0.0443,0.531,0.00602,0.15,0.237,118.061,38,15
1987,39000,4,0.289,0.0676,1,-19.996,1,0.0436,0.641,1.57e-05,0.101,0.0728,55.4,35,15
1987,341000,4,0.448,0.402,7,-12.135,1,0.03,0.365,0.000746,0.076,0.244,100.454,54,15
2014,377000,3,0.294,0.334,4,-14.984,0,0.0312,0.516,0.756,0.627,0.0457,144.525,37,15
1973,249000,4,0.341,0.293,9,-12.408,1,0.0356,0.756,2.31e-05,0.0833,0.178,93.294,32,15
1978,209000,4,0.564,0.865,5,-5.277,1,0.165,0.0472,0.000188,0.77,0.602,156.334,24,15
1978,193000,4,0.582,0.476,3,-9.842,1,0.0291,0.209,0.0,0.244,0.207,80.547,18,15
1980,163000,4,0.616,0.556,9,-15.313,1,0.137,0.185,0.625,0.288,0.0759,113.361,6,15
1980,88000,4,0.513,0.88,9,-6.808,0,0.0755,0.000206,0.678,0.362,0.317,92.125,8,15
1982,275000,4,0.785,0.844,0,-6.422,1,0.0632,0.121,9.84e-05,0.372,0.709,118.963,15,15
1984,348000,4,0.745,0.502,5,-7.705,1,0.0359,0.179,0.000184,0.191,0.655,112.345,26,15
1986,278000,4,0.534,0.918,9,-6.008,0,0.0708,0.00506,0.156,0.258,0.304,119.935,12,15
1986,388000,4,0.577,0.863,2,-11.173,1,0.137,0.0197,0.00295,0.437,0.145,120.115,19,15
1989,280000,4,0.215,0.843,11,-5.119,0,0.0617,0.0252,8.22e-05,0.303,0.371,92.134,20,15
1989,237000,4,0.704,0.793,0,-6.94,1,0.0423,0.194,0.0166,0.326,0.565,119.989,14,15
1991,393000,4,0.209,0.731,1,-5.751,1,0.0665,0.185,0.00484,0.296,0.172,74.168,39,15
1991,277000,4,0.304,0.686,11,-6.928,0,0.0346,0.414,0.0,0.112,0.175,83.382,52,15
1988,87000,4,0.434,0.989,0,-4.759,1,0.0624,0.025,0.913,0.356,0.336,110.042,29,15
1988,413000,4,0.486,0.973,9,-2.984,1,0.0937,0.0366,4.27e-05,0.337,0.101,105.041,31,15
1990,424000,4,0.443,0.823,2,-5.713,1,0.0974,0.0835,0.023,0.37,0.42,158.02,20,15
1994,238000,4,0.523,0.972,5,-3.394,1,0.0923,0.00105,0.00186,0.268,0.228,120.053,30,15
1999,245000,4,0.409,0.961,9,-4.322,0,0.0536,0.000367,0.0,0.323,0.221,104.058,5,15
2007,231000,4,0.469,0.692,6,-6.045,0,0.0372,0.02,0.0,0.394,0.266,115.736,4,15
2009,300000,4,0.48,0.888,7,-5.906,1,0.0355,0.00974,4.38e-06,0.456,0.347,139.98,8,15
2009,326000,4,0.471,0.959,11,-5.468,0,0.0808,0.00308,7.7e-05,0.283,0.515,89.962,8,15
2013,55000,3,0.279,0.184,9,-22.97,1,0.0449,0.00212,0.0828,0.211,0.066,99.773,8,15
2019,263000,4,0.36,0.828,9,-5.696,0,0.0406,0.00618,3.37e-05,0.168,0.216,84.789,25,15
1988,280000,4,0.44,0.847,7,-11.067,1,0.0545,0.0834,1.7e-06,0.102,0.343,102.836,14,15
1988,257000,4,0.441,0.795,9,-11.907,1,0.0422,0.23,0.0,0.329,0.474,105.252,11,15
1988,235000,4,0.503,0.816,11,-10.49,0,0.0517,0.247,0.0,0.309,0.455,97.552,12,15
1999,280000,4,0.404,0.92,2,-4.931,1,0.118,0.000807,0.0,0.0266,0.45,144.971,6,15
2019,206000,4,0.31,0.981,5,-2.329,1,0.0806,0.00247,0.0269,0.144,0.165,169.987,12,15
1971,240000,4,0.351,0.889,2,-6.557,1,0.0561,0.191,0.00141,0.127,0.56,76.55,21,15
1971,157000,4,0.382,0.909,9,-6.99,1,0.0389,0.117,0.0,0.414,0.821,154.068,10,15
1973,212000,4,0.439,0.857,9,-6.114,1,0.0352,0.103,0.0,0.22,0.91,157.342,13,15
1973,283000,4,0.415,0.681,0,-6.772,1,0.0334,0.225,2.99e-05,0.203,0.945,144.026,17,15
1979,192000,4,0.433,0.952,9,-9.427,1,0.0552,2.75e-05,0.000618,0.0361,0.509,147.354,14,15
1980,230000,4,0.459,0.896,2,-9.412,0,0.0612,0.32,0.0,0.209,0.496,97.711,16,15
1982,193000,4,0.352,0.63,9,-11.442,1,0.0321,0.0175,0.0,0.0719,0.636,165.168,11,15
1984,201000,4,0.408,0.579,5,-10.277,1,0.026,0.0561,0.000149,0.0712,0.397,76.051,41,15
1987,213000,4,0.71,0.771,2,-9.792,1,0.0352,0.0282,8.65e-06,0.345,0.913,131.811,15,15
1990,208000,4,0.405,0.959,2,-7.89,1,0.0989,0.0481,0.00025,0.325,0.286,159.125,6,15
2009,237000,4,0.595,0.481,0,-9.319,1,0.0236,0.41,0.0038,0.26,0.411,87.982,2,15
2009,231000,4,0.572,0.873,6,-5.598,0,0.0305,0.0291,0.000138,0.175,0.924,94.989,2,15
2009,218000,4,0.502,0.793,0,-6.624,1,0.0338,0.0153,0.0,0.291,0.374,145.959,4,15
1985,312000,4,0.502,0.8,9,-7.311,0,0.0445,0.14,0.00383,0.13,0.4,103.416,16,15
1985,248000,4,0.719,0.71,5,-8.333,0,0.0305,0.0258,4.53e-05,0.148,0.782,109.041,12,15
1993,321000,4,0.463,0.732,2,-7.279,1,0.0302,0.0207,0.000296,0.13,0.529,148.065,22,15
2010,168000,4,0.591,0.598,7,-6.409,1,0.0257,0.17,0.0115,0.168,0.536,89.053,23,15
1975,181000,4,0.484,0.854,2,-8.142,1,0.048,0.016,0.000128,0.382,0.669,113.201,35,15
1976,271000,4,0.202,0.92,11,-7.737,0,0.0914,0.00146,0.58,0.924,0.33,135.096,26,15
1978,282000,5,0.445,0.721,2,-10.048,1,0.0392,0.175,0.00404,0.186,0.328,135.742,46,15
1984,309000,4,0.621,0.814,9,-8.132,0,0.0335,0.0112,0.000669,0.129,0.505,114.61,41,15
1987,271000,4,0.432,0.916,2,-7.367,1,0.08,0.158,0.0037,0.0552,0.339,169.156,38,15
1987,315000,4,0.493,0.856,2,-7.956,1,0.0505,0.0896,0.00151,0.199,0.337,140.13,32,15
1987,308000,4,0.529,0.937,4,-7.832,1,0.046,0.043,0.0302,0.333,0.611,138.292,51,15
2007,361000,4,0.448,0.92,9,-3.799,0,0.0439,4.36e-05,0.804,0.176,0.602,82.514,27,15
1969,152000,4,0.406,0.751,3,-12.902,0,0.0549,0.117,0.378,0.259,0.56,130.262,30,15
1970,89000,4,0.546,0.622,10,-17.213,0,0.183,0.475,0.79,0.0714,0.351,146.253,35,15
1970,297000,4,0.424,0.658,0,-11.751,1,0.0359,0.459,0.897,0.103,0.494,136.018,39,15
1971,210000,4,0.519,0.9,5,-9.181,1,0.0559,0.0184,0.000678,0.0917,0.694,138.155,33,15
1972,233000,3,0.317,0.599,9,-15.78,0,0.0351,0.0201,0.86,0.846,0.459,104.936,31,15
1976,303000,4,0.707,0.855,7,-11.698,1,0.032,0.559,0.0461,0.411,0.942,109.914,14,15
1979,242000,4,0.685,0.69,2,-12.161,0,0.0334,0.0546,0.00438,0.0813,0.922,131.148,17,15
1987,287000,4,0.555,0.57,9,-12.913,0,0.0324,0.169,0.00385,0.0338,0.687,133.514,14,15
2002,277000,4,0.52,0.702,9,-5.639,0,0.0371,0.33,5.22e-05,0.514,0.721,180.129,31,15
2002,268000,4,0.532,0.643,7,-7.039,0,0.0638,0.103,0.0,0.123,0.208,171.922,38,15
2005,252000,4,0.437,0.867,0,-4.028,0,0.0546,0.133,0.0,0.0966,0.478,160.133,42,15
2012,301000,4,0.456,0.752,9,-5.628,1,0.0403,0.0918,0.0613,0.104,0.451,171.899,12,15
2014,270000,4,0.655,0.698,11,-4.959,0,0.0338,0.000451,0.000928,0.721,0.678,141.979,26,15
2021,373000,4,0.316,0.953,7,-2.016,1,0.127,0.00324,0.0111,0.148,0.317,81.115,18,15
1976,175000,4,0.524,0.759,5,-13.416,0,0.0621,0.000648,2.92e-05,0.337,0.776,119.253,23,15
1977,245000,4,0.384,0.851,1,-4.104,1,0.0954,0.0056,0.000324,0.0618,0.775,148.667,25,15
1982,227000,4,0.5,0.851,9,-9.777,0,0.0732,0.0337,0.00161,0.0583,0.638,151.785,43,15
1984,211000,4,0.252,0.933,9,-11.409,1,0.105,0.00107,0.00128,0.395,0.119,120.487,30,15
1990,272000,4,0.36,0.946,7,-8.515,1,0.0576,0.000351,0.00924,0.117,0.546,171.484,40,15
1993,268000,4,0.523,0.982,0,-3.601,1,0.0617,0.000194,0.808,0.356,0.609,144.087,23,15
2004,217000,4,0.519,0.902,8,-5.019,1,0.053,4.99e-05,0.07,0.224,0.293,125.054,17,15
2010,165000,4,0.327,0.919,7,-3.436,0,0.098,0.0218,0.00057,0.141,0.391,201.833,25,15
2015,246000,4,0.591,0.923,2,-4.482,1,0.0807,0.000406,0.284,0.32,0.498,126.082,14,15
2015,200000,4,0.464,0.939,11,-4.154,1,0.0556,3.82e-05,0.26,0.396,0.522,145.023,11,15
2015,267000,4,0.37,0.86,1,-5.808,1,0.0438,0.00041,0.00646,0.258,0.407,176.046,9,15
2022,241000,4,0.447,0.988,0,-2.849,0,0.0941,0.0024,0.00476,0.0463,0.421,175.017,30,15
2022,224000,4,0.695,0.32,2,-6.72,0,0.0318,0.79,0.0,0.0836,0.486,147.992,29,15
1968,32000,4,0.419,0.106,9,-34.602,0,0.107,0.985,0.93,0.103,0.62,142.262,45,15
1970,155000,4,0.473,0.743,8,-7.073,1,0.0456,0.111,0.0,0.58,0.622,135.624,45,15
1970,110000,3,0.3,0.135,11,-19.696,1,0.0321,0.907,0.0135,0.384,0.431,152.945,42,15
1979,101000,4,0.705,0.158,4,-11.493,0,0.0603,0.76,0.701,0.0597,0.566,120.199,19,15
1980,309000,4,0.683,0.708,2,-7.499,1,0.0441,0.535,0.257,0.0511,0.78,135.372,23,15
1981,295000,4,0.531,0.899,5,-7.76,1,0.0802,0.0109,0.000148,0.162,0.718,114.495,4,15
1991,201000,4,0.555,0.986,9,-4.313,1,0.047,0.133,0.0403,0.277,0.496,138.248,19,15
2001,248000,4,0.483,0.266,2,-11.405,1,0.0283,0.2,0.0412,0.399,0.0804,108.074,5,15
2009,292000,4,0.491,0.93,0,-5.431,1,0.0721,0.0931,0.291,0.302,0.522,120.028,10,15
2014,323000,4,0.55,0.877,4,-5.683,0,0.0424,0.00209,0.262,0.65,0.605,122.001,28,15
2016,269000,4,0.573,0.729,4,-7.536,1,0.0267,0.308,1.22e-05,0.157,0.341,120.02,14,15
2022,235000,4,0.472,0.914,7,-5.298,1,0.0452,0.000393,0.00703,0.104,0.592,130.003,28,15
2022,279000,4,0.509,0.848,11,-4.926,0,0.031,0.000362,0.00962,0.395,0.182,119.982,41,15
1973,316000,4,0.543,0.812,0,-10.881,1,0.0467,0.309,0.129,0.0565,0.842,110.972,47,15
1973,190000,4,0.626,0.434,2,-12.835,1,0.0573,0.801,2.58e-05,0.112,0.544,121.943,41,15
1975,184000,4,0.702,0.561,2,-10.728,1,0.0313,0.344,0.0,0.175,0.757,134.935,39,15
1976,256000,4,0.617,0.544,7,-9.529,0,0.0433,0.425,0.000948,0.34,0.623,119.068,51,15
1976,263000,4,0.669,0.651,0,-8.551,1,0.0431,0.187,0.00252,0.785,0.945,123.867,43,15
2003,297000,4,0.828,0.538,5,-9.237,0,0.0526,0.199,0.108,0.0782,0.651,120.082,38,15
2003,355000,4,0.781,0.321,1,-9.141,1,0.046,0.263,0.0227,0.0976,0.534,95.104,25,15
1968,162000,4,0.5,0.665,5,-13.055,1,0.044,0.203,0.00227,0.0828,0.464,132.019,17,15
1968,180000,4,0.509,0.747,9,-11.485,1,0.0467,0.108,0.00597,0.337,0.56,122.163,17,15
1968,172000,4,0.465,0.731,2,-10.643,1,0.129,0.332,0.00274,0.218,0.861,122.882,20,15
1968,352000,4,0.482,0.402,0,-13.45,1,0.027,0.165,0.0169,0.0717,0.721,81.502,49,15
1969,193000,4,0.592,0.823,0,-16.356,1,0.0463,0.0951,0.7,0.107,0.382,89.36,13,15
1969,136000,4,0.315,0.49,2,-13.336,1,0.0398,0.476,4.12e-06,0.309,0.601,142.797,11,15
1971,231000,4,0.343,0.521,11,-14.017,0,0.0299,0.0557,0.882,0.104,0.302,150.167,15,15
1971,155000,4,0.509,0.838,5,-10.551,1,0.464,0.501,9.51e-06,0.835,0.607,82.581,9,15
1972,405000,4,0.552,0.26,2,-19.2,0,0.0242,0.754,0.0832,0.0855,0.701,88.686,14,15
1973,130000,4,0.604,0.547,9,-8.663,1,0.0298,0.606,0.000157,0.0879,0.773,136.164,32,15
1976,256000,4,0.48,0.374,9,-13.593,0,0.035,0.107,0.000116,0.173,0.367,87.927,31,15
1982,217000,4,0.624,0.533,11,-13.7,1,0.0356,0.405,0.0,0.335,0.838,124.23,29,15
1993,318000,4,0.764,0.576,1,-6.204,0,0.0359,0.509,0.356,0.0782,0.653,119.817,8,15
2010,158000,4,0.56,0.756,11,-6.722,0,0.0469,0.0867,0.000242,0.121,0.869,140.031,26,15
2011,220000,4,0.654,0.844,0,-6.353,1,0.0256,0.0158,0.000726,0.178,0.978,109.144,12,15
1983,246000,4,0.631,0.671,5,-10.332,1,0.0356,0.144,0.000204,0.103,0.459,124.184,22,15
1983,249000,4,0.676,0.837,7,-8.394,0,0.0273,0.209,0.00714,0.0517,0.729,114.606,24,15
1985,275000,4,0.61,0.931,9,-4.955,0,0.0874,0.0037,0.00352,0.873,0.449,125.399,44,15
1985,254000,4,0.632,0.624,9,-13.379,0,0.0312,0.0509,1.08e-06,0.123,0.46,130.873,25,15
1985,323000,4,0.618,0.847,9,-10.213,0,0.0337,0.0165,0.000314,0.292,0.669,122.664,23,15
1989,271000,4,0.44,0.931,9,-7.285,1,0.0627,0.0218,4.79e-05,0.393,0.575,191.329,28,15
1994,269000,4,0.624,0.557,7,-8.687,1,0.0239,0.206,0.0,0.14,0.495,81.999,19,15
2011,272000,4,0.563,0.526,2,-8.74,1,0.0248,0.307,0.0,0.105,0.276,95.926,34,15
2011,366000,4,0.474,0.94,2,-3.989,1,0.063,0.0189,0.000447,0.742,0.572,130.964,16,15
1983,188000,4,0.407,0.956,1,-10.947,1,0.0446,0.46,0.0258,0.905,0.879,164.466,25,15
1983,320000,3,0.256,0.423,6,-11.994,1,0.035,0.000788,0.402,0.25,0.441,173.27,56,15
1984,247000,4,0.515,0.739,8,-10.322,1,0.0597,0.000358,0.324,0.0778,0.709,109.394,15,15
1984,166000,4,0.486,0.708,10,-10.499,0,0.038,0.00013,0.204,0.339,0.819,127.143,17,15
1972,295000,4,0.419,0.625,2,-5.921,0,0.0499,0.269,2.41e-05,0.31,0.497,141.846,16,15
1973,225000,4,0.255,0.926,9,-4.722,1,0.0678,0.00506,0.000855,0.0683,0.638,177.088,19,15
1974,240000,4,0.347,0.657,2,-6.445,1,0.0284,0.00272,0.0141,0.068,0.274,87.914,12,15
1975,80000,5,0.486,0.00578,7,-27.336,1,0.0683,0.764,0.158,0.0747,0.117,133.478,24,15
1977,367000,4,0.324,0.335,0,-15.595,1,0.0355,0.099,1.08e-06,0.0995,0.141,119.513,63,15
1978,301000,4,0.247,0.46,2,-13.513,1,0.0353,0.0867,0.0,0.0858,0.401,67.657,32,15
1981,358000,4,0.405,0.603,0,-11.299,1,0.0377,0.00634,0.000248,0.251,0.506,128.667,28,15
1983,142000,4,0.305,0.753,6,-12.238,1,0.0493,0.118,0.0,0.25,0.197,162.073,20,15
1990,229000,4,0.583,0.913,8,-7.567,1,0.0635,0.0222,1.03e-06,0.365,0.652,103.729,20,15
